row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,C18_Blank_resusp_GD5_01_19472.mzML Peak area,C18_Blank_resusp_GD5_01_19446.mzML Peak area,C18_Blank_resusp_GD5_01_19487.mzML Peak area,C18_Blank_resusp_GD5_01_19431.mzML Peak area,C18_Blank_resusp_GD5_01_19477.mzML Peak area,C18_Blank_resusp_GD5_01_19417.mzML Peak area,C18_Blank_resusp_GD5_01_19408.mzML Peak area,C18_Blank_resusp_GD5_01_19398.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19492.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19471.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19397.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1noEx_GA6_01_19490.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19474.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML Peak area,C18_F1-1_F2-1_GB3_01_19411.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19454.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19441.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML Peak area,C18_F1-1_F2-1_GB3_01_19451.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19426.mzML Peak area,C18_F1-1_F2-1_GB3_01_19435.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19482.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19449.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19466.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19443.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19469.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19400.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19464.mzML Peak area,C18_F1-1_To-3_GC6_01_19473.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML Peak area,C18_F1-1_To-1_GC4_01_19421.mzML Peak area,C18_F1-1_To-3_GC6_01_19460.mzML Peak area,C18_F1-1_F2-3_GB5_01_19430.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML Peak area,C18_F1-1_F2-3_GB5_01_19413.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19467.mzML Peak area,C18_F1-1_F2-3_GB5_01_19406.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML Peak area,C18_F1-1_To-3_GC6_01_19420.mzML Peak area,C18_F1-1_To-1_GC4_01_19445.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19458.mzML Peak area,C18_F1-1_To-1_GC4_01_19423.mzML Peak area,C18_F1-3_F2-1_GB4_01_19416.mzML Peak area,C18_F1-3_F2-1_GB4_01_19463.mzML Peak area,C18_F1-3_F2-1_GB4_01_19448.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19428.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19407.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19452.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19476.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19440.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19403.mzML Peak area,C18_F1-3_To-1_GC5_01_19479.mzML Peak area,C18_F2-1_To-3_GB8_01_19401.mzML Peak area,C18_F1-3_To-1_GC5_01_19486.mzML Peak area,C18_F2-1_To-1_GB6_01_19483.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19456.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19424.mzML Peak area,C18_F1_GA1_01_19488.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19480.mzML Peak area,C18_NIST_GA4_01_19419.mzML Peak area,C18_NIST_GA4_01_19461.mzML Peak area,C18_NIST_GA4_01_19439.mzML Peak area,C18_F2-1_To-1_GB6_01_19453.mzML Peak area,C18_F1-3_To-1_GC5_01_19433.mzML Peak area,C18_F2-1_To-1_GB6_01_19438.mzML Peak area,C18_F2-3_To-1_GB7_01_19409.mzML Peak area,C18_F2-1_To-3_GB8_01_19404.mzML Peak area,C18_F2-3_To-1_GB7_01_19457.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19436.mzML Peak area,C18_F2-3_To-1_GB7_01_19434.mzML Peak area,C18_F2_GA2_01_19478.mzML Peak area,C18_F1_GA1_01_19418.mzML Peak area,C18_F2-1_To-3_GB8_01_19422.mzML Peak area,C18_To-1_NIST-1_GC1_01_19481.mzML Peak area,C18_To-1_NIST-1_GC1_01_19402.mzML Peak area,C18_To-1_NIST-3_GC3_01_19459.mzML Peak area,C18_blank_SPE_GA5_01_19470.mzML Peak area,C18_To-1_NIST-3_GC3_01_19450.mzML Peak area,C18_To-1_NIST-3_GC3_01_19468.mzML Peak area,C18_blank_SPE_GA5_01_19399.mzML Peak area,C18_To_GA3_01_19427.mzML Peak area,C18_F1_GA1_01_19410.mzML Peak area,C18_To-1_NIST-1_GC1_01_19442.mzML Peak area,C18_F2_GA2_01_19444.mzML Peak area,C18_To-3_NIST-1_GC2_01_19412.mzML Peak area,C18_blank_SPE_GA5_01_19437.mzML Peak area,C18_To_GA3_01_19475.mzML Peak area,C18_To-3_NIST-1_GC2_01_19455.mzML Peak area,C18_To_GA3_01_19465.mzML Peak area,C18_F2_GA2_01_19405.mzML Peak area,C18_To-3_NIST-1_GC2_01_19432.mzML Peak area,RA2_QCmix_bench_no_exclusion_RA2_01_19396.mzML Peak area,
1699,352.32102738801996,7.258920999999999,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2710.7354999999034,7394.294699999953,0,0,0,13536.017999999965,0,13763.931300000171,0,0,0,0,0,0,0,0,0,0,2670.707999999963,0,11192.527500000026,6661.3691999999355,0,0,0,0,5986.033799999956,0,4274.0208000001885,15763.206600000012,27997.80420000023,0,16584.495600000006,24676.670699999984,17871.784200000042,0,26140.85610000015,0,0,0,0,24999.051600000148,0,25743.438899999976,0,0,26984.955599999874,0,0,0,0,0,0,26898.234600000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40847.22180000023,0,0,0,0,0,0,0,0,0,0,
1700,593.5136448609604,16.583254838709674,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302.406000000166,0,0,8897.654999999639,5722.562999999833,0,3556.2599999999884,0,0,0,0,0,0,9215.59799999974,0,0,0,0,17432.861999999874,0,14388.85499999949,19315.790999999223,0,0,0,0,0,0,23326.179000000033,16781.574000000262,0,14883.390000000214,0,0,0,0,0,0,0,0,0,0,8539.256999999669,0,7429.217999999824,0,0,0,0,0,0,0,4846.098000000084,6896.595000000418,6937.326000000119,0,17876.6459999989,0,0,2809.1880000001065,0,0,22386.98100000013,8510.357999999647,8829.665999999714,4400.844000000012,0,2258.021999999649,4158.5670000003865,0,5358.716999999901,0,17071.223999999595,0,18850.863000000016,0,14860.914000000186,18736.589999999855,15091.67700000029,0,23769.375000000025,0,
1701,789.5168781592319,10.98246923076923,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4898.768999999944,0,11858.547000000253,0,5666.501999999933,0,0,0,0,0,10904.340000000022,0,0,10250.963999999964,0,0,0,0,13841.969999999636,0,0,23942.619000000563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18359.121000000134,0,0,0,0,0,0,0,0,11394.37200000002,13131.371999999832,0,0,0,0,2905.32300000005,0,0,0,0,0,10585.769999999884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39861.80099999985,0,
1702,575.4694417309765,13.596943750000001,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7202.735999999958,2675.672999999937,0,0,0,3313.401000000057,670.6619999997467,0,0,0,4424.651999999951,3883.7969999998877,0,8165.804999999718,3071.577000000053,0,0,0,0,0,0,0,10358.402999999857,9611.14199999981,0,0,3366.987000000058,0,0,12825.726000000112,0,0,0,0,11018.795999999762,0,19973.86800000009,0,0,0,0,0,0,16560.74100000011,0,0,4772.589000000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1703,403.2810591549738,11.57218,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493002.2520000092,0,0,0,0,418041.9989999887,0,0,0,0,0,0,0,0,0,392159.7180000002,0,0,0,717389.9400000152,0,0,505377.3570000098,0,0,1088896.7700000023,0,0,0,0,1617568.3290000064,0,0,0,0,946399.9830000008,0,0,0,0,0,0,0,0,0,1056730.118999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265625.723000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1704,321.24020249528655,8.819444583333334,74,89,[M+Na]+,,1,1708,298.2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172532.3706000013,0,0,0,241104.2858999957,0,324653.37090000033,0,0,260487.11130000273,0,0,0,283998.2514000009,0,0,0,0,0,0,0,401923.86840000097,0,346595.38020000426,215292.91200000202,348975.5720999979,0,0,0,0,0,0,153309.70949999688,184185.59700000152,0,0,0,215086.01400000008,0,0,0,0,0,177205.46879999994,279319.7445000067,0,0,268361.29259999574,0,0,0,195024.13859999564,0,217942.92960000326,231696.7842000033,0,337277.9373000013,409827.4347000016,368321.6549999963,414348.4340999981,0,0,0,0,0,0,0,0,0,0,0,0,389412.6617999929,0,0,0,0,0,418790.9733000059,0,0,
1705,445.7472103368018,2.8125792307692308,12,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152872.2941999992,0,0,0,220974.8252999989,0,245617.40700000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348988.58550000284,0,256235.5382999999,316826.0927999997,293430.1313999991,0,365719.0845000013,0,0,0,0,0,0,0,0,0,377505.23639999895,372854.73660000076,0,0,0,0,0,230773.33800000077,0,0,0,0,0,0,0,431244.49799999694,0,0,0,0,0,0,0,0,0,427052.755800001,0,0,0,0,0,0,0,0,0,0,
1706,389.2688205303918,5.579309333333333,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135429.6551999999,0,0,0,195783.46979999854,0,217229.1399000008,0,0,164347.9433999991,134166.25320000004,0,0,187255.02810000014,0,0,0,0,0,0,0,267640.2249000037,87015.89850000161,285438.73889999796,0,305135.5838999985,0,0,35783.88059999984,0,40780.22279999961,0,123766.70669999921,127620.55169999992,0,0,0,0,91696.11179999955,108295.36979999955,44359.351799999415,0,0,0,230821.26119999873,0,0,0,0,0,0,161819.8506000013,0,191779.39260000354,169170.85080000042,0,235332.4236000025,264530.5556999987,255869.3570999978,289523.30159999867,84715.14270000055,0,0,0,0,0,0,0,0,0,88722.29609999874,0,322644.0839999997,0,0,0,0,0,372966.1976999982,0,145951.96649999902,
1707,468.35723604238495,13.171641666666666,125,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62639.84099999905,0,0,0,113425.00199999847,0,140463.82200000156,0,0,98336.38499999742,94198.0169999995,0,0,105699.46500000036,0,0,0,0,0,0,0,179309.06100000066,0,178821.78900000412,75480.68999999939,168749.1030000022,0,0,0,0,0,0,74344.91400000108,77253.6090000004,0,0,0,95816.47500000113,0,0,0,0,0,0,148696.48200000174,0,48493.8450000008,145160.14799999917,0,0,0,0,0,91514.18400000363,0,0,130285.71900000157,164119.77900000042,158140.3140000015,188546.58899999794,54310.0109999998,0,0,0,0,0,0,0,0,0,0,0,202609.7369999964,0,0,0,0,0,224060.72399999714,0,0,
1708,281.2477794762544,8.818953125,74,89,[M-H2O+H]+,MS/MS verified: nloss,1,1704,298.2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51099.960000001076,0,0,0,55955.00009999867,0,79682.69970000058,0,0,0,0,0,0,64367.756700000165,0,0,0,0,0,0,0,122311.0386000001,0,103351.95750000111,41933.32200000135,140590.44750000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64362.74159999909,0,0,0,0,0,79216.02240000141,0,0,70685.51459999928,133651.3206000005,121974.9014999979,74260.21199999985,0,0,0,0,0,0,0,0,0,0,0,0,127954.1276999984,0,0,0,0,0,157313.6355000018,0,0,
1709,999.6165493517689,6.8221708,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59598.62130000048,0,0,0,69313.76700000066,0,86953.41360000028,41132.533799999816,0,38685.354300000334,0,0,42596.25360000049,0,62541.209700000385,58795.71090000009,0,0,55734.02219999996,0,0,0,61060.63559999947,0,0,56441.07180000047,56054.35680000036,0,92251.38569999994,91943.3883000001,89294.65259999952,99111.47970000003,85465.43189999886,93717.75269999985,0,120873.09659999852,0,0,0,0,0,0,95879.18310000042,0,0,119513.87070000103,117301.55099999947,0,0,0,0,0,112725.52710000004,0,0,0,0,0,0,0,144443.57789999983,0,0,0,0,0,0,0,0,0,138930.99959999928,0,0,0,0,0,0,0,0,0,0,
1710,473.3619571755707,6.600529545454546,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59620.7109000003,0,0,0,64857.24479999932,0,87510.0650999988,0,0,53131.950300000164,0,0,0,47657.727899999474,0,0,0,0,31064.013300000486,0,0,75133.44630000026,0,80933.74800000021,0,91849.72950000038,34542.897599999604,0,0,0,0,0,63390.98939999909,68757.92130000074,0,67997.98259999907,0,0,0,0,0,0,0,0,0,65213.01660000044,72455.51879999964,0,0,0,0,0,74902.55039999953,0,0,0,0,0,56807.59109999995,68271.24989999984,92524.49820000058,0,0,0,0,0,0,0,0,0,94943.55060000024,0,85165.54650000013,0,0,0,0,0,90747.69089999986,0,0,
1711,400.32259188705103,8.119660555555557,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66525.27000000009,0,0,0,0,0,0,0,0,0,0,0,0,7015.327199999439,0,0,0,0,0,0,0,34067.1047999998,0,37849.79880000069,0,80949.07979999846,0,0,0,0,0,0,0,0,52543.488899999786,0,0,0,0,0,0,0,0,0,16999.678199999835,0,0,0,0,0,0,52751.28479999848,0,56874.03960000053,69104.18069999988,46355.574599999985,55852.47750000067,34844.543999998554,84423.46140000055,54004.69290000108,0,43638.7029000005,0,0,0,0,0,0,0,0,0,0,81797.00969999988,0,0,0,0,0,88707.6642000011,0,0,
1712,336.27869761410574,9.862106875,87,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64178.52959999981,0,0,0,70337.5436999998,0,0,66259.85039999938,0,0,0,0,0,0,81990.16079999946,0,85046.58360000074,0,0,0,0,0,72404.26110000214,0,0,0,67050.84150000068,0,0,108803.37780000127,0,0,93187.76519999828,0,0,121472.65500000068,0,0,0,0,99998.02590000059,0,101871.24450000083,0,0,124782.56850000011,0,0,0,0,0,0,109693.90560000231,0,0,0,0,0,0,0,138705.71999999962,0,0,0,0,0,0,0,0,0,141143.87459999684,0,0,0,0,0,0,0,0,0,0,
1713,706.4506832709325,2.982068666666666,15,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20633.948999999866,0,0,0,54782.23950000006,27956.641500000038,68306.63700000016,25112.25450000014,0,0,0,62132.598000000144,0,0,45294.02250000044,30517.659000000156,49343.08800000018,0,46217.5940999997,72776.63969999991,0,0,38122.58969999985,39971.725500000175,0,31636.109400000274,38752.50360000028,20386.08239999954,68161.9575000005,103067.81490000014,78936.32160000037,78878.48850000008,89690.07989999936,86055.67589999958,0,116775.9137999995,0,0,0,0,88285.34159999967,0,93514.58670000019,0,0,118302.66660000039,121804.43880000032,0,0,0,0,0,111133.74539999956,0,0,0,0,0,0,0,134441.24879999954,0,0,0,0,0,0,0,0,0,144047.09610000034,0,0,0,0,0,0,0,0,0,0,
1714,433.25587650773815,10.005440416666668,89,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40157.27370000181,0,0,0,57054.2675999984,0,80547.25169999877,0,0,0,0,72903.38580000025,0,0,57440.087999998184,0,57134.14139999724,0,60189.70799999857,77141.57339999813,0,0,46525.58790000046,0,0,0,51797.887799999444,0,87523.19910000062,92849.4240000016,89466.87569999753,90399.24749999895,78349.9139999981,105814.97639999836,0,103603.81590000214,0,0,0,0,79124.79450000214,0,87361.93800000372,0,0,100929.29160000526,141506.24219999905,0,0,0,0,0,125794.59270000143,0,0,0,0,0,0,0,138641.0849999998,0,0,0,0,0,0,0,0,0,173966.8271999976,0,0,0,0,0,0,0,0,0,0,
1715,433.2559605834692,6.931917499999998,52,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40879.505100000446,0,0,0,58108.08330000012,0,61566.92490000048,0,0,0,0,48247.03019999953,0,0,62196.94529999946,0,51995.54100000048,0,25990.78470000093,56232.28139999902,0,0,40711.90350000051,0,0,0,40541.35679999943,0,62003.67990000029,84447.50580000028,63549.42450000008,67383.75540000014,74481.96360000019,71589.67499999978,0,93929.1014999981,0,0,0,0,77812.19940000054,0,75422.42159999897,0,0,95959.54739999918,88842.27449999929,0,0,0,0,0,84495.99150000126,0,0,0,0,0,0,0,122091.89400000239,0,0,0,0,0,0,0,0,0,114710.95829999994,0,0,0,0,0,0,0,0,0,0,
1716,732.5766499701251,13.834164102564104,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62091.73200000055,0,0,0,90590.35800000174,0,87666.83099999916,20482.45199999987,26868.51900000025,39329.19000000048,0,41489.92199999934,0,41320.11000000016,45165.6420000003,30087.902999999806,45502.9049999994,0,0,24471.28500000041,0,92918.58599999889,0,101492.82299999989,38741.948999999426,101998.88999999977,0,0,0,66541.76100000116,0,67818.4410000005,78456.03300000037,82149.82800000024,29837.21099999942,74777.87700000085,24177.96000000028,38581.06499999961,26154.5039999997,28165.707000000606,0,0,0,0,61000.56600000065,78686.91900000139,80331.05400000124,61888.61699999901,0,0,0,0,46520.442000001145,26800.515000000523,0,0,0,70409.77200000078,47672.63399999958,75238.5510000004,99381.37199999821,0,0,0,0,0,0,0,0,0,105564.73799999994,0,96683.60099999994,0,0,0,0,0,106455.56100000108,0,0,
1717,471.38068373291236,10.612457142857144,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49666.75499999801,0,0,0,79471.43399999826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97434.8099999994,0,101396.17499999754,0,112100.40300000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71589.24599999977,0,0,69599.86500000105,0,0,0,0,0,0,0,0,48918.869999999006,86604.94199999966,63416.85299999971,92012.67000000126,55993.128000000776,0,0,0,0,0,0,0,0,0,0,0,108741.73799999867,0,0,0,0,0,102196.47900000044,0,0,
1718,706.4507016755093,2.9001986666666664,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57171.09060000017,0,0,0,95513.97240000054,56184.59909999986,106764.52649999963,47417.400000000154,0,0,0,87515.08020000004,0,0,81004.47930000011,58547.77379999996,81525.26189999978,0,72565.29179999982,89362.56630000024,0,0,72554.19839999994,62252.94570000011,0,54616.6818,82117.66019999974,57789.58200000009,92322.70499999938,132238.9736999998,99926.91809999953,107519.14800000023,122373.1529999999,125265.35969999956,0,154076.76269999953,0,0,0,0,118510.87859999944,0,128669.2584,0,0,148186.9104000002,154734.86250000028,0,0,0,0,0,139678.31009999986,0,0,0,0,0,0,0,195395.6154000005,0,0,0,0,0,0,0,0,0,188821.51889999944,0,0,0,0,0,0,0,0,0,0,
1719,455.3518276013175,6.59824382352941,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33786.29940000014,0,0,0,21287.516999999705,0,45397.61429999907,0,0,27061.59989999996,0,11843.57430000023,0,32234.776799999432,0,0,0,0,21253.590900000334,15778.297800000142,0,42822.62370000003,24967.300799999623,47113.41210000042,0,47487.86820000024,24122.575199999752,9094.800000000268,26608.305000000022,20389.23900000014,16191.807600000413,34784.08320000022,40070.03279999932,41908.946400000634,0,24539.359199999762,0,0,0,0,19071.03240000005,0,30890.096999999972,0,30267.82199999946,22836.084899999878,39574.0700999997,0,0,0,0,0,41140.90439999959,0,0,0,0,30304.728000000017,32717.77440000017,41358.75749999998,51320.3274000004,0,0,0,0,0,0,0,0,0,48704.89320000011,0,38717.87549999978,0,0,0,0,0,43410.010799999785,0,0,
1720,317.30485356866603,9.860346250000001,87,122,[M+H]+,,5,496;396;1963;379;513,316.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54184.00859999987,0,0,0,91107.47579999952,0,0,0,0,0,0,97899.50460000068,0,0,0,0,89619.57270000078,0,64045.75979999938,95059.22040000028,42124.57230000021,0,63140.48940000189,0,0,0,69600.6864000007,51073.31340000019,102953.08560000146,164574.3417000021,109399.79039999822,121243.8329999982,135861.85229999726,142030.68450000155,0,174607.87019999998,0,0,0,0,146578.55940000014,0,136595.26710000137,0,0,184159.84049999955,195004.82129999928,0,0,0,0,0,180610.3377000042,0,0,0,0,0,0,0,244920.9254999999,0,0,0,0,0,0,0,0,0,242082.7094999948,0,0,0,0,0,0,0,0,0,0,
1721,433.25607083967634,6.816582916666667,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51973.16610000024,0,0,0,75557.44500000085,0,98420.85540000052,0,0,0,0,66135.4412999993,0,0,65355.53340000039,0,65557.05359999974,0,63269.903699999966,62214.654599998874,0,0,59215.92419999938,0,0,0,69544.2312000001,0,63994.929900000374,125362.78050000047,76735.82099999944,85191.52650000024,111078.20159999837,112491.73050000043,0,136570.56809999837,0,0,0,0,101452.47120000042,0,85832.31000000116,0,0,138590.02650000196,146091.71369999892,0,0,0,0,0,127506.07469999994,0,0,0,0,0,0,0,163132.88699999856,0,0,0,0,0,0,0,0,0,168909.76259999906,0,0,0,0,0,0,0,0,0,0,
1722,343.32018269114997,10.235024999999998,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59523.5520000017,0,0,0,80308.57800000015,47600.73299999967,92044.6800000018,0,55046.64300000001,43557.111000000354,0,78392.09999999922,0,46751.88899999974,80681.30700000035,64566.503999999964,86825.54100000036,0,66077.72100000063,91694.27999999833,49254.47699999934,54508.32299999976,63753.87599999907,49904.36399999894,0,44207.790000000634,64442.82299999961,57047.775000000416,98029.44599999853,137408.37600000078,102882.55799999856,106498.07399999724,90212.8889999995,0,0,151956.81599999854,0,0,0,0,0,0,0,0,0,156990.49500000192,137234.83199999898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1723,385.3428495049985,6.858285357142856,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38414.324700000434,0,0,0,0,0,62127.265799999666,5270.235600000178,5042.833799999973,0,0,17437.29929999988,0,0,15420.20670000033,6518.885999999965,16313.822100000169,5680.9403999999695,20593.85909999979,20319.087299999897,5730.292800000052,0,0,0,0,0,31897.795800000018,13939.722000000138,18427.987499999515,28446.585899999438,24584.5233000003,34117.73820000028,43756.30380000024,46685.69159999964,0,36721.98120000016,0,0,0,0,26422.248599999617,0,26062.324200000083,0,0,37171.90349999962,30886.762799999764,0,0,0,0,0,29527.524600000113,0,0,0,0,0,0,0,48254.47679999981,0,0,0,0,0,0,0,0,0,55601.2814999998,0,0,0,0,0,0,0,0,0,0,
1724,455.35144165581687,7.282007058823528,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30794.10539999979,0,0,0,35679.450000000434,0,43544.70659999887,0,0,26649.043199999476,0,41968.536900000116,0,27393.913499999915,0,0,0,0,32282.649000000227,56780.16359999988,0,18253.269899999974,29592.379799999755,18585.76290000028,0,32817.359700000015,31712.377500000337,37148.77799999993,46137.04020000006,61529.02139999947,49347.62790000111,40017.544499999276,58285.245900001246,46430.00549999863,0,76493.27309999893,0,0,0,0,47388.6525000003,0,46438.593600000866,0,12439.83959999976,71480.44259999998,56973.43020000086,0,0,0,0,0,61514.31689999956,0,0,0,0,15612.08399999993,10707.582000000184,7657.165799999753,91583.47830000009,0,0,0,0,0,0,0,0,0,76028.12939999963,0,17805.518999999782,0,0,0,0,0,21485.5893000001,0,0,
1725,473.3622569397199,6.5082499999999985,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46200.004199999705,0,0,0,60349.47690000037,0,68872.25910000065,0,0,47721.5808000001,0,0,0,47747.00219999996,0,0,0,0,31877.833799999873,0,0,65714.21309999964,0,70547.8769999994,0,75625.5144000002,31127.881799999806,0,0,0,0,0,65070.071099999936,67427.93519999957,0,67960.8987000004,0,0,0,0,0,0,0,0,0,73406.40089999982,72669.28109999961,0,0,0,0,0,65059.93649999963,0,0,0,0,0,41046.58920000018,53236.04760000017,90771.73890000027,0,0,0,0,0,0,0,0,0,96701.03039999984,0,62873.90790000004,0,0,0,0,0,52943.026499999745,0,0,
1726,327.3255200460962,11.671320689655174,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51490.496999999836,0,0,0,72451.62299999996,41411.246999999676,80954.44199999986,0,0,0,0,0,0,35822.78700000033,67240.87799999934,48078.38999999968,64522.26899999913,0,54742.71600000127,75658.29899999998,0,37700.02799999925,56204.214000000706,40377.05099999983,0,0,54272.45099999965,40665.168000000675,79375.20899999923,105103.19700000121,85009.5720000013,85234.20000000038,90224.66999999758,110053.55999999991,0,113446.4459999986,0,0,0,0,97517.32199999838,0,91486.96800000183,0,0,124377.95699999746,116650.57200000089,0,0,0,0,0,125391.60299999922,0,0,0,0,0,0,0,158693.19299999945,0,0,0,0,0,0,0,0,0,169264.15500000003,0,0,0,0,0,0,0,0,0,0,
1727,732.5666426171066,10.85974347826087,101,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18941.87999999994,0,0,0,46995.74999999926,0,57492.09899999929,19721.02200000034,30143.05800000018,19902.41399999963,0,55569.41100000126,0,0,54606.44999999966,33441.93000000055,52506.51899999906,0,0,47721.5610000014,0,13693.739999999954,0,14223.659999998781,0,24381.95399999885,0,0,0,80742.93000000052,0,59859.5759999998,65372.658000000476,65999.7569999994,0,63771.37200000025,0,0,0,0,0,0,0,0,0,71638.33199999828,87932.0550000015,0,0,0,0,0,80112.2039999997,0,0,0,0,0,0,0,116039.44199999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
